web-scraper-order,web-scraper-start-url,price,rooms,bathrooms,sizem2,zone
"1606144615-512","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=311","1.250€","2 Hab","1 Baño","65m2","Calle roger de flor, Sant Martí, Parc i Llacuna del Poblenou, Barcelona"
"1606144760-1323","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=257","1.400€","4 Hab","2 Baños","84m2","Sarrià / Sant Gervasi, Sant Gervasi-Galvany, Barcelona"
"1606145383-4789","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=26","1.550€","1 Hab","1 Baño","130m2","Sarrià / Sant Gervasi, Sarrià, Barcelona"
"1606144741-1222","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=264","1.000€","3 Hab","2 Baños","70m2","Calle provença 47, Eixample, Nova Esquerra Eixample, Barcelona"
"1606145369-4718","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=31","900€","4 Hab","1 Baño","88m2","Cl industria, Sant Andreu, Navas, Barcelona"
"1606145410-4940","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=16","2.000€","3 Hab","2 Baños","120m2","Ciutat Vella, Raval, Barcelona"
"1606144602-437","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=316","2.850€","2 Hab","2 Baños","110m2","Calle Garcia Faria, Sant Martí, Diagonal Mar i Front Marítim del Poblenou, Barcelona"
"1606145243-4006","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=78","800€","1 Hab","1 Baño","36m2","Ciutat Vella, Barceloneta, Barcelona"
"1606144637-645","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=303","1.250€","3 Hab","2 Baños","92m2","llança, Eixample, Nova Esquerra Eixample, Barcelona"
"1606145361-4670","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=34","1.150€","3 Hab","2 Baños","81m2","Les Corts, Barcelona"
"1606144709-1042","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=276","780€","3 Hab","1 Baño","65m2","Horta-Guinardó, Guinardó, Barcelona"
"1606144995-2631","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=170","960€","3 Hab","1 Baño","57m2","Eixample, Sagrada Família, Barcelona"
"1606145232-3949","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=82","1.300€","2 Hab","1 Baño","50m2","Eixample, Sagrada Família, Barcelona"
"1606144552-187","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=333","817€","3 Hab","1 Baño","81m2","Nou Barris, Canyelles, Barcelona"
"1606144898-2096","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=206","2.600€","3 Hab","3 Baños","160m2","Eixample, Dreta Eixample, Barcelona"
"1606145377-4761","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=28","850€","1 Hab","1 Baño","45m2","Les Corts, La Maternitat i Sant Ramón, Barcelona"
"1606144541-122","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=337","1.250€","1 Hab","1 Baño","55m2","Sarrià / Sant Gervasi, Sant Gervasi - La Bonanova, Sant Gervasi-Galvany, Barcelona"
"1606144747-1259","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=262","1.600€","3 Hab","2 Baños","95m2","Calle garcia i faria, Sant Martí, Diagonal Mar i Front Marítim del Poblenou, Barcelona"
"1606145195-3736","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=96","1.400€","3 Hab","1 Baño","69m2","Gràcia, Camp d'en Grassot i Gràcia Nova, Barcelona"
"1606145315-4424","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=51","2.650€","2 Hab","1 Baño","105m2","Sarrià / Sant Gervasi, Sant Gervasi-Galvany, Barcelona"
"1606145310-4393","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=53","925€","2 Hab","1 Baño","55m2","Provença, Eixample, Nova Esquerra Eixample, Barcelona"
"1606145167-3590","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=106","3.000€","4 Hab","3 Baños","170m2","Ciutat Vella, Sant Pere - Santa Caterina i la Ribera, Barcelona"
"1606145377-4759","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=28","1.100€","3 Hab","1 Baño","65m2","Sant Martí, Provençals del Poblenou, Barcelona"
"1606145372-4726","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=30","840€","2 Hab","2 Baños","75m2","Ciutat Vella, Gòtic, Barcelona"
"1606144979-2547","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=176","690€","3 Hab","1 Baño","67m2","C/ d'Amèrica, Horta-Guinardó, Guinardó, Barcelona"
"1606145075-3090","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=140","850€","1 Hab","1 Baño","55m2","Calle sabateret, Ciutat Vella, Sant Pere - Santa Caterina i la Ribera, Barcelona"
"1606144841-1784","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=227","950€","2 Hab","1 Baño","65m2","amilcar, Horta-Guinardó, Baix Guinardó, Barcelona"
"1606145145-3480","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=114","1.000€","3 Hab","2 Baños","92m2","Gràcia, Vallcarca i els Penitents, Barcelona"
"1606145259-4109","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=72","1.150€","2 Hab","2 Baños","89m2","Ciutat Vella, Sant Pere - Santa Caterina i la Ribera, Barcelona"
"1606145107-3268","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=128","1.400€","3 Hab","2 Baños","115m2","Eixample, Antiga Esquerra Eixample, Barcelona"
"1606144833-1731","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=230","1.100€","3 Hab","1 Baño","70m2","Carrer de València, Eixample, Sagrada Família, Barcelona"
"1606144640-650","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=302","800€","3 Hab","1 Baño","75m2","Sants / Monjuïc, Sants-Badal, Barcelona"
"1606145383-4790","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=26","880€","1 Hab","1 Baño","55m2","Carrer del Cardenal Reig 30, Les Corts, La Maternitat i Sant Ramón, Barcelona"
"1606144669-815","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=291","2.530€","1 Hab","1 Baño","66m2","Eixample, Dreta Eixample, Barcelona"
"1606145143-3463","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=115","3.000€","4 Hab","3 Baños","150m2","Les Corts, Barcelona"
"1606144941-2335","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=190","650€","2 Hab","1 Baño","35m2","Ciutat Vella, Barceloneta, Barcelona"
"1606144711-1051","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=275","1.500€","2 Hab","2 Baños","65m2","Dr aiguader, Ciutat Vella, Barceloneta, Barcelona"
"1606145448-5148","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=2","910€","2 Hab","1 Baño","65m2","Eixample, Sagrada Família, Barcelona"
"1606145170-3606","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=105","1.000€","2 Hab","1 Baño","75m2","Horta-Guinardó, Can Baró, Barcelona"
"1606145270-4170","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=68","1.500€","3 Hab","2 Baños","97m2","Sarrià / Sant Gervasi, Sant Gervasi-Galvany, Barcelona"
"1606145195-3738","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=96","1.200€","1 Hab","1 Baño","50m2","Eixample, Antiga Esquerra Eixample, Barcelona"
"1606144711-1062","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=275","1.400€","3 Hab","2 Baños","91m2","Jovellanos, Ciutat Vella, Raval, Barcelona"
"1606145065-3022","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=144","930€","1 Hab","1 Baño","42m2","Carrer de Provença 22, Eixample, Nova Esquerra Eixample, Barcelona"
"1606145437-5091","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=6","890€","2 Hab","1 Baño","60m2","Horta-Guinardó, Carmel, Barcelona"
"1606144626-579","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=307","1.000€","2 Hab","2 Baños","50m2","Eixample, Sagrada Família, Barcelona"
"1606144755-1299","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=259","1.400€","1 Hab","1 Baño","56m2","Calle diputacion, Eixample, Dreta Eixample, Barcelona"
"1606145107-3259","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=128","2.200€","3 Hab","2 Baños","80m2","Carrer del Consell de Cent, Eixample, Dreta Eixample, Barcelona"
"1606145014-2734","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=163","2.000€","3 Hab","3 Baños","107m2","Calle Gravina, Ciutat Vella, Raval, Barcelona"
"1606145159-3551","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=109","1.550€","3 Hab","2 Baños","90m2","Sarrià / Sant Gervasi, Sant Gervasi-Galvany, Barcelona"
"1606145445-5131","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=3","725€","2 Hab","1 Baño","52m2","Carrer Noguera Pallaresa, 22, Sants / Monjuïc, La Bordeta, Barcelona"
"1606144549-176","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=334","1.450€","3 Hab","2 Baños","70m2","Ciutat Vella, Raval, Barcelona"
"1606144763-1344","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=256","1.200€","4 Hab","2 Baños","107m2","Deia, Nou Barris, Porta, Barcelona"
"1606145432-5059","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=8","850€","1 Hab","1 Baño","40m2","Horta-Guinardó, Guinardó, Barcelona"
"1606145299-4321","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=57","5.200€","3 Hab","3 Baños","224m2","Sarrià / Sant Gervasi, Turo Park, Sant Gervasi-Galvany, Barcelona"
"1606144736-1187","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=266","1.250€","3 Hab","2 Baños","104m2","Calle Pere IV 244, Sant Martí, Provençals del Poblenou, Barcelona"
"1606145024-2804","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=159","900€","3 Hab","1 Baño","68m2","Calle tapioles, Sants / Monjuïc, El Poble-sec, Barcelona"
"1606145386-4811","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=25","890€","2 Hab","1 Baño","69m2","Carrer de Leiva 3, Sants / Monjuïc, Sants-Badal, Barcelona"
"1606145310-4388","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=53","1.800€","2 Hab","2 Baños","76m2","Sants / Monjuïc, Sants-Badal, Barcelona"
"1606145337-4533","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=43","700€","1 Hab","1 Baño","31m2","Ciutat Vella, Barceloneta, Barcelona"
"1606145124-3347","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=122","1.483€","3 Hab","2 Baños","127m2","Ciutat Vella, Gòtic, Barcelona"
"1606144549-175","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=334","4.200€","1 Hab","1 Baño","170m2","Sant Martí, El Poblenou, Poblenou, Barcelona"
"1606145081-3109","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=138","615€","1 Hab","2 Baños","60m2","Calle Escudellers Blanch, Ciutat Vella, Gòtic, Barcelona"
"1606145019-2763","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=161","1.400€","2 Hab","1 Baño","80m2","Eixample, Antiga Esquerra Eixample, Barcelona"
"1606145099-3219","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=131","1.490€","3 Hab","1 Baño","120m2","Calle Rocafort, Eixample, Nova Esquerra Eixample, Barcelona"
"1606145189-3713","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=98","2.500€","2 Hab","2 Baños","210m2","Ciutat Vella, Gòtic, Barcelona"
"1606144536-96","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=339","1.600€","3 Hab","2 Baños","89m2","Eixample, Sant Antoni, Barcelona"
"1606145383-4787","https://www.enalquiler.com/search?provincia=9&poblacion=4596&habitaciones=1&tipo_base=1&tipo=0&price_type=1&online_booking=0&locations_with_rooms%5B30%5D=Madrid&locations_with_rooms%5B9%5D=Barcelona&page=26","4.500€","3 Hab","3 Baños","191m2","Les Corts, Barri de les Corts, Barcelona"
