price,rooms,bathrooms,sizem2,eixample,ciutat_vella,gracia,horta_guinardo,les_corts,nou_barris,sant_andreu,sant_marti,sants_montjuic
850,2,1,55,0,0,1,0,0,0,0,0,0
1680,5,1,128,0,1,0,0,0,0,0,0,0
1350,3,1,105,1,0,0,0,0,0,0,0,0
900,2,1,60,0,0,0,0,0,0,0,0,1
1100,2,1,71,0,0,0,0,0,0,0,1,0
1250,4,1,78,0,0,0,0,1,0,0,0,0
800,2,1,60,1,0,0,0,0,0,0,0,0
950,4,1,70,0,0,0,0,0,0,0,0,1
815,4,1,67,1,0,0,0,0,0,0,0,0
900,1,1,45,0,1,0,0,0,0,0,0,0
2000,2,1,73,1,0,0,0,0,0,0,0,0
875,2,1,60,0,0,0,0,0,0,1,0,0
1750,6,2,145,0,0,0,0,0,0,0,0,0
750,1,1,35,0,0,1,0,0,0,0,0,0
3900,3,2,114,0,0,0,0,0,0,0,1,0
1600,2,1,60,1,0,0,0,0,0,0,0,0
4000,4,3,200,0,0,0,0,1,0,0,0,0
1050,1,1,91,0,1,0,0,0,0,0,0,0
900,1,1,40,0,0,1,0,0,0,0,0,0
1090,2,1,65,0,1,0,0,0,0,0,0,0
1150,3,2,68,1,0,0,0,0,0,0,0,0
990,3,1,89,0,0,0,0,1,0,0,0,0
890,3,1,75,0,0,0,0,0,0,0,0,1
1000,3,1,75,0,0,1,0,0,0,0,0,0
1050,2,1,51,0,0,0,0,0,0,0,1,0
800,1,1,45,0,0,0,0,0,0,0,0,1
875,3,1,74,0,0,0,0,0,0,0,0,1
1000,4,2,95,0,0,0,1,0,0,0,0,0
900,2,1,70,0,0,0,0,0,0,1,0,0
595,1,1,40,1,0,0,0,0,0,0,0,0
1100,2,2,72,0,0,0,0,0,0,0,0,1
2000,3,2,120,0,0,0,0,0,0,0,1,0
1700,4,2,130,0,1,0,0,0,0,0,0,0
900,3,1,73,0,0,0,0,1,0,0,0,0
2250,2,2,91,1,0,0,0,0,0,0,0,0
1400,3,1,74,0,0,0,0,0,0,0,1,0
800,1,1,45,0,1,0,0,0,0,0,0,0
1300,2,1,61,0,0,1,0,0,0,0,0,0
1100,4,2,115,0,0,0,0,0,0,0,1,0
1200,2,1,70,1,0,0,0,0,0,0,0,0
1400,3,2,105,0,0,0,0,0,0,0,1,0
900,4,2,75,0,0,0,0,0,0,0,1,0
2200,2,1,69,0,1,0,0,0,0,0,0,0
1300,2,1,50,1,0,0,0,0,0,0,0,0
1100,2,1,70,0,1,0,0,0,0,0,0,0
4500,2,2,105,0,1,0,0,0,0,0,0,0
1000,1,1,40,0,0,0,0,0,0,0,0,0
1200,3,1,80,0,0,1,0,0,0,0,0,0
1700,3,2,90,0,0,0,0,0,0,0,0,0
1700,3,2,123,0,0,0,0,0,0,0,0,0
8500,4,5,400,0,0,0,0,0,0,0,0,0
1100,3,1,77,0,1,0,0,0,0,0,0,0
1078,4,2,92,0,0,0,0,0,0,0,0,0
1800,2,2,87,1,0,0,0,0,0,0,0,0
1380,2,1,70,0,0,0,0,0,0,0,0,0
806,3,1,54,0,0,0,0,0,0,0,0,1
850,3,1,70,0,0,0,0,0,0,0,0,1
980,2,1,80,0,0,0,0,0,0,0,0,1
7500,5,4,334,0,0,0,0,0,0,0,0,0
1050,3,1,90,1,0,0,0,0,0,0,0,0
1100,3,1,115,1,0,0,0,0,0,0,0,0
850,1,1,55,0,1,0,0,0,0,0,0,0
620,1,1,39,0,1,0,0,0,0,0,0,0
2250,5,2,177,1,0,0,0,0,0,0,0,0
800,3,1,69,0,0,0,1,0,0,0,0,0
1100,1,1,60,0,0,0,0,0,0,0,0,0
1722,1,1,70,1,0,0,0,0,0,0,0,0
1350,4,2,103,0,0,1,0,0,0,0,0,0
1800,4,3,149,1,0,0,0,0,0,0,0,0
1400,3,1,80,1,0,0,0,0,0,0,0,0
1350,1,1,50,0,0,0,0,0,0,0,0,0
1600,2,1,60,0,1,0,0,0,0,0,0,0
4000,6,4,350,0,0,0,0,0,0,0,0,0
495,1,1,22,0,0,0,0,0,1,0,0,0
1550,2,1,90,0,1,0,0,0,0,0,0,0
870,3,1,75,0,0,0,1,0,0,0,0,0
1100,1,1,50,0,1,0,0,0,0,0,0,0
1400,2,1,69,0,0,0,0,0,0,0,0,0
1700,2,2,105,1,0,0,0,0,0,0,0,0
790,2,1,48,1,0,0,0,0,0,0,0,0
1100,1,1,65,0,1,0,0,0,0,0,0,0
1100,3,1,80,1,0,0,0,0,0,0,0,0
860,3,1,79,0,0,0,0,0,0,0,0,1
775,1,1,49,0,0,0,0,0,0,0,0,0
700,1,1,25,0,0,0,0,0,0,0,0,0
870,2,1,61,0,0,1,0,0,0,0,0,0
650,2,1,44,0,1,0,0,0,0,0,0,0
1700,3,2,125,0,1,0,0,0,0,0,0,0
695,1,1,48,1,0,0,0,0,0,0,0,0
1136,3,1,62,0,0,0,0,1,0,0,0,0
750,2,1,45,0,1,0,0,0,0,0,0,0
1100,1,1,77,0,1,0,0,0,0,0,0,0
690,2,1,45,0,1,0,0,0,0,0,0,0
6000,7,4,285,0,0,0,0,0,0,0,0,0
2400,3,2,120,1,0,0,0,0,0,0,0,0
1180,2,1,100,1,0,0,0,0,0,0,0,0
950,3,1,72,1,0,0,0,0,0,0,0,0
790,3,1,80,0,0,0,0,0,0,0,0,1
850,2,1,60,0,0,0,0,0,0,0,0,1
1550,4,3,186,0,0,0,1,0,0,0,0,0
850,2,1,75,0,0,0,0,0,0,0,0,0
900,2,2,65,0,1,0,0,0,0,0,0,0
2900,4,2,190,0,1,0,0,0,0,0,0,0
700,1,1,60,0,1,0,0,0,0,0,0,0
1736,1,1,100,0,0,0,0,0,0,0,0,0
1450,4,2,100,1,0,0,0,0,0,0,0,0
760,2,1,65,0,0,0,0,0,1,0,0,0
800,2,2,67,0,0,0,1,0,0,0,0,0
1475,2,1,74,0,0,0,0,0,0,0,1,0
1250,2,2,45,0,1,0,0,0,0,0,0,0
1600,4,2,156,1,0,0,0,0,0,0,0,0
1350,3,2,112,0,0,0,0,1,0,0,0,0
1050,2,1,70,0,0,0,0,0,0,0,0,1
1450,2,1,75,0,0,0,0,0,0,0,0,0
1350,2,2,75,0,0,1,0,0,0,0,0,0
1700,3,2,110,0,0,1,0,0,0,0,0,0
890,2,1,65,0,0,0,0,0,0,0,0,1
1000,2,1,119,0,0,0,0,0,0,1,0,0
690,2,1,60,0,0,0,0,0,1,0,0,0
1800,5,3,140,0,0,0,0,0,0,0,0,0
4000,4,2,170,1,0,0,0,0,0,0,0,0
880,1,1,65,0,0,0,1,0,0,0,0,0
1295,4,2,90,0,0,0,0,1,0,0,0,0
1643,1,1,50,1,0,0,0,0,0,0,0,0
1485,4,2,110,0,0,0,0,1,0,0,0,0
1400,2,1,90,1,0,0,0,0,0,0,0,0
900,2,1,82,0,0,0,0,0,0,0,1,0
3200,4,3,224,0,0,0,0,0,0,0,0,0
1100,1,1,53,0,0,0,0,0,0,0,1,0
750,2,1,55,0,1,0,0,0,0,0,0,0
1299,3,1,70,1,0,0,0,0,0,0,0,0
1136,3,1,62,0,0,0,0,1,0,0,0,0
780,2,1,60,0,1,0,0,0,0,0,0,0
850,1,1,43,1,0,0,0,0,0,0,0,0
790,3,1,60,0,0,0,1,0,0,0,0,0
950,1,1,40,0,0,0,0,0,0,0,0,0
1700,4,2,145,0,1,0,0,0,0,0,0,0
1000,2,1,54,1,0,0,0,0,0,0,0,0
1100,4,1,90,0,0,1,0,0,0,0,0,0
3000,2,2,85,1,0,0,0,0,0,0,0,0
1500,4,2,130,0,0,0,0,0,0,0,0,0
1600,1,2,80,0,0,0,0,1,0,0,0,0
1250,4,2,112,0,0,0,0,0,0,0,1,0
950,3,1,80,0,0,0,0,0,0,0,0,0
915,3,1,101,0,0,0,0,0,0,0,0,1
900,3,1,75,0,0,1,0,0,0,0,0,0
1510,3,2,110,1,0,0,0,0,0,0,0,0
800,1,1,50,0,0,0,0,0,0,0,1,0
1450,3,2,180,0,0,0,0,0,0,0,0,0
690,1,1,46,0,1,0,0,0,0,0,0,0
910,2,1,56,0,1,0,0,0,0,0,0,0
1400,2,2,85,1,0,0,0,0,0,0,0,0
2500,3,2,97,1,0,0,0,0,0,0,0,0
1050,3,2,94,0,0,0,1,0,0,0,0,0
1190,2,2,101,0,1,0,0,0,0,0,0,0
1125,2,2,86,0,1,0,0,0,0,0,0,0
1150,3,2,65,1,0,0,0,0,0,0,0,0
950,3,2,90,0,0,0,0,0,0,0,0,1
3300,3,2,157,1,0,0,0,0,0,0,0,0
700,2,1,65,0,1,0,0,0,0,0,0,0
1600,2,2,80,0,0,1,0,0,0,0,0,0
1200,1,1,55,0,0,0,0,0,0,0,0,0
1200,4,1,70,1,0,0,0,0,0,0,0,0
1180,2,1,75,1,0,0,0,0,0,0,0,0
1137,3,1,70,0,0,1,0,0,0,0,0,0
782,4,2,76,0,0,0,0,1,0,0,0,0
870,3,1,80,0,0,0,0,0,0,0,1,0
1070,3,1,81,1,0,0,0,0,0,0,0,0
1175,3,1,87,0,0,0,0,0,0,0,0,1
1150,3,2,75,1,0,0,0,0,0,0,0,0
839,3,1,66,0,0,0,0,0,0,0,0,1
860,3,1,85,0,0,0,0,0,0,0,0,1
750,2,1,59,0,0,1,0,0,0,0,0,0
1490,2,2,101,0,1,0,0,0,0,0,0,0
1100,2,1,75,1,0,0,0,0,0,0,0,0
3900,2,2,185,1,0,0,0,0,0,0,0,0
4500,3,2,87,1,0,0,0,0,0,0,0,0
2900,4,4,285,0,0,0,0,0,0,0,0,0
1950,4,2,130,0,0,0,0,0,0,0,0,0
850,1,1,45,0,1,0,0,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
1250,2,2,90,0,1,0,0,0,0,0,0,0
1900,2,2,100,1,0,0,0,0,0,0,0,0
1600,3,2,170,0,0,1,0,0,0,0,0,0
1500,4,2,107,1,0,0,0,0,0,0,0,0
1100,3,2,65,0,0,0,0,1,0,0,0,0
2900,3,2,120,0,0,0,0,0,0,0,1,0
1300,3,1,80,1,0,0,0,0,0,0,0,0
700,1,1,35,0,1,0,0,0,0,0,0,0
2000,2,2,205,0,1,0,0,0,0,0,0,0
1200,3,2,102,0,1,0,0,0,0,0,0,0
925,3,1,60,1,0,0,0,0,0,0,0,0
1250,4,2,140,1,0,0,0,0,0,0,0,0
1200,3,2,81,1,0,0,0,0,0,0,0,0
4750,5,4,298,1,0,0,0,0,0,0,0,0
2050,2,1,60,1,0,0,0,0,0,0,0,0
1200,3,2,80,0,0,0,0,0,0,0,0,0
1950,4,2,200,0,0,0,0,1,0,0,0,0
4300,3,3,136,1,0,0,0,0,0,0,0,0
600,1,1,37,0,1,0,0,0,0,0,0,0
1700,3,2,120,1,0,0,0,0,0,0,0,0
2875,5,2,185,1,0,0,0,0,0,0,0,0
1300,3,2,95,1,0,0,0,0,0,0,0,0
1150,2,2,82,0,0,0,0,0,0,0,0,0
1100,2,1,65,0,0,0,0,0,0,1,0,0
1200,2,1,78,0,0,1,0,0,0,0,0,0
605,1,1,46,0,0,0,1,0,0,0,0,0
2100,3,2,122,0,0,0,0,0,0,0,0,0
1400,3,1,79,1,0,0,0,0,0,0,0,0
800,1,1,45,0,0,0,1,0,0,0,0,0
2600,4,3,155,0,0,0,0,0,0,0,0,0
550,1,1,34,0,1,0,0,0,0,0,0,0
790,1,3,60,0,0,1,0,0,0,0,0,0
1200,1,1,60,1,0,0,0,0,0,0,0,0
700,2,1,50,0,0,0,0,1,0,0,0,0
5000,3,3,311,0,0,0,0,0,0,0,0,0
925,3,1,60,1,0,0,0,0,0,0,0,0
1180,4,1,80,1,0,0,0,0,0,0,0,0
650,2,1,50,0,1,0,0,0,0,0,0,0
1200,2,1,66,0,0,1,0,0,0,0,0,0
3300,2,2,101,1,0,0,0,0,0,0,0,0
1000,2,2,70,0,1,0,0,0,0,0,0,0
1100,2,1,68,0,0,0,0,0,0,0,1,0
1150,2,1,71,0,1,0,0,0,0,0,0,0
1000,3,2,100,0,0,0,0,0,0,0,0,0
725,1,1,38,0,1,0,0,0,0,0,0,0
1000,1,2,130,0,1,0,0,0,0,0,0,0
900,3,1,63,0,0,0,0,0,0,0,1,0
900,3,1,80,0,0,1,0,0,0,0,0,0
795,1,1,48,0,0,0,0,0,0,0,0,0
1200,3,2,90,1,0,0,0,0,0,0,0,0
1800,3,2,140,1,0,0,0,0,0,0,0,0
788,1,1,43,0,0,0,0,0,0,1,0,0
1200,2,1,83,0,0,0,0,0,0,0,0,1
800,1,1,38,0,1,0,0,0,0,0,0,0
1200,2,1,58,0,1,0,0,0,0,0,0,0
1175,1,1,92,0,1,0,0,0,0,0,0,0
1090,3,2,80,1,0,0,0,0,0,0,0,0
800,1,1,35,0,1,0,0,0,0,0,0,0
980,3,1,80,0,0,1,0,0,0,0,0,0
980,2,1,85,0,0,0,0,0,0,0,0,1
670,1,1,45,0,1,0,0,0,0,0,0,0
1590,2,2,80,1,0,0,0,0,0,0,0,0
1050,2,2,74,1,0,0,0,0,0,0,0,0
800,3,1,80,1,0,0,0,0,0,0,0,0
1758,1,1,63,1,0,0,0,0,0,0,0,0
855,2,2,68,0,1,0,0,0,0,0,0,0
1500,2,1,80,1,0,0,0,0,0,0,0,0
10000,3,3,185,0,0,0,0,0,0,0,1,0
975,2,1,70,1,0,0,0,0,0,0,0,0
800,1,1,41,1,0,0,0,0,0,0,0,0
1500,1,1,54,1,0,0,0,0,0,0,0,0
660,1,1,45,0,1,0,0,0,0,0,0,0
1130,4,2,90,0,0,0,0,0,0,0,1,0
980,2,2,65,0,1,0,0,0,0,0,0,0
6000,2,1,307,0,1,0,0,0,0,0,0,0
1200,1,1,63,0,1,0,0,0,0,0,0,0
3200,4,3,345,0,0,0,0,0,0,0,0,0
900,3,1,74,0,0,1,0,0,0,0,0,0
1050,2,1,66,0,0,0,0,0,0,0,1,0
1450,3,3,110,1,0,0,0,0,0,0,0,0
790,2,1,46,0,1,0,0,0,0,0,0,0
950,3,1,82,0,0,0,0,0,0,0,0,1
1200,4,2,130,0,0,0,0,0,0,0,0,0
975,3,1,80,0,0,0,0,0,0,0,0,1
950,3,1,89,0,0,0,0,0,0,0,1,0
800,2,1,52,0,1,0,0,0,0,0,0,0
2050,2,1,60,1,0,0,0,0,0,0,0,0
750,3,1,68,0,0,0,0,0,0,0,1,0
6800,6,4,338,0,0,0,0,0,0,0,0,0
2299,5,2,152,0,0,1,0,0,0,0,0,0
660,1,1,40,0,1,0,0,0,0,0,0,0
1050,2,1,60,1,0,0,0,0,0,0,0,0
760,2,1,55,0,0,0,0,0,0,0,1,0
950,2,1,60,0,1,0,0,0,0,0,0,0
1100,3,1,109,0,1,0,0,0,0,0,0,0
790,1,1,50,0,0,0,0,0,0,0,0,0
2000,3,2,90,0,1,0,0,0,0,0,0,0
2750,5,3,167,0,0,0,0,1,0,0,0,0
1350,3,2,120,0,0,0,0,0,0,0,0,0
1150,4,1,77,0,0,1,0,0,0,0,0,0
1050,2,2,80,0,1,0,0,0,0,0,0,0
1970,2,2,92,0,0,0,0,0,0,0,0,0
1100,1,1,68,1,0,0,0,0,0,0,0,0
1317,1,1,69,1,0,0,0,0,0,0,0,0
3000,4,3,235,1,0,0,0,0,0,0,0,0
2500,2,2,91,0,1,0,0,0,0,0,0,0
1150,3,2,80,0,0,0,0,0,0,1,0,0
650,2,1,31,0,0,1,0,0,0,0,0,0
1200,2,1,120,0,0,0,0,1,0,0,0,0
1160,4,1,85,0,1,0,0,0,0,0,0,0
4750,4,3,250,1,0,0,0,0,0,0,0,0
1250,1,1,45,1,0,0,0,0,0,0,0,0
1950,3,2,100,0,1,0,0,0,0,0,0,0
850,1,1,45,0,0,1,0,0,0,0,0,0
700,2,1,42,1,0,0,0,0,0,0,0,0
650,2,1,45,0,0,0,0,0,0,0,0,1
855,3,1,66,0,0,0,1,0,0,0,0,0
1445,3,2,114,1,0,0,0,0,0,0,0,0
1350,2,2,107,0,1,0,0,0,0,0,0,0
1000,3,2,90,0,0,0,0,0,0,0,0,1
1000,3,1,78,0,0,0,0,0,0,0,1,0
900,2,1,65,0,0,1,0,0,0,0,0,0
2900,2,2,110,1,0,0,0,0,0,0,0,0
1100,1,1,65,0,1,0,0,0,0,0,0,0
950,2,1,68,0,0,0,0,0,0,0,0,1
1490,1,2,75,0,0,0,0,0,0,0,0,0
1050,3,2,104,0,0,1,0,0,0,0,0,0
1000,3,1,89,0,0,0,0,1,0,0,0,0
950,3,1,60,0,0,1,0,0,0,0,0,0
1600,4,2,114,1,0,0,0,0,0,0,0,0
920,1,1,52,1,0,0,0,0,0,0,0,0
1640,4,2,157,0,0,0,0,0,0,0,0,0
1500,2,2,80,1,0,0,0,0,0,0,0,0
1150,3,1,90,1,0,0,0,0,0,0,0,0
1080,2,1,72,0,1,0,0,0,0,0,0,0
1550,3,2,120,0,1,0,0,0,0,0,0,0
2950,4,4,120,1,0,0,0,0,0,0,0,0
1300,3,2,83,0,0,1,0,0,0,0,0,0
1300,1,1,70,0,1,0,0,0,0,0,0,0
1199,2,1,87,0,0,0,0,0,0,0,0,0
2100,3,2,130,1,0,0,0,0,0,0,0,0
800,1,1,58,0,0,0,0,0,0,0,0,0
910,2,1,71,1,0,0,0,0,0,0,0,0
1353,3,2,90,1,0,0,0,0,0,0,0,0
900,2,1,60,0,0,0,0,0,0,0,1,0
690,1,1,45,0,1,0,0,0,0,0,0,0
2007,2,2,85,0,0,0,0,0,0,0,1,0
1190,1,1,65,1,0,0,0,0,0,0,0,0
1018,3,3,80,0,1,0,0,0,0,0,0,0
1500,3,2,80,1,0,0,0,0,0,0,0,0
1050,3,1,90,0,0,0,0,1,0,0,0,0
1900,1,1,80,0,0,0,0,0,0,0,1,0
780,2,1,49,0,0,0,0,0,0,0,1,0
2800,4,2,180,0,0,0,0,0,0,0,0,0
1250,2,1,76,0,0,0,0,0,0,0,0,1
1800,4,2,90,1,0,0,0,0,0,0,0,0
8500,5,4,588,0,0,0,0,0,0,0,0,0
1300,3,2,90,0,0,0,0,1,0,0,0,0
3975,4,4,240,0,0,0,0,0,0,0,0,0
690,1,1,51,0,1,0,0,0,0,0,0,0
2200,3,3,133,1,0,0,0,0,0,0,0,0
750,3,1,60,0,0,0,0,0,1,0,0,0
1400,1,1,88,0,0,0,0,0,0,0,1,0
790,2,1,50,0,0,0,0,0,0,0,1,0
980,1,1,50,0,0,0,0,0,0,0,0,0
1250,3,2,80,0,0,0,0,0,0,0,0,0
1800,1,2,170,0,1,0,0,0,0,0,0,0
1800,3,2,160,1,0,0,0,0,0,0,0,0
890,2,1,44,0,1,0,0,0,0,0,0,0
1190,4,2,136,0,0,0,0,0,0,0,0,0
950,4,1,97,0,0,0,0,0,0,0,0,1
1500,1,1,120,0,0,0,0,0,0,0,0,0
825,1,1,40,0,1,0,0,0,0,0,0,0
1000,2,2,58,0,0,0,0,0,0,0,0,1
1150,3,2,61,0,0,0,0,0,0,0,0,0
990,2,1,50,0,0,0,0,0,0,0,0,1
1200,4,2,111,1,0,0,0,0,0,0,0,0
925,1,1,44,0,0,0,0,1,0,0,0,0
950,3,1,62,0,0,0,0,0,0,0,1,0
1200,3,1,83,1,0,0,0,0,0,0,0,0
1250,2,2,80,1,0,0,0,0,0,0,0,0
8500,5,4,336,0,0,0,0,0,0,0,0,0
1600,3,1,80,0,1,0,0,0,0,0,0,0
2500,2,2,100,1,0,0,0,0,0,0,0,0
658,3,1,50,0,0,0,1,0,0,0,0,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
1050,2,1,58,1,0,0,0,0,0,0,0,0
800,1,1,58,0,1,0,0,0,0,0,0,0
1050,2,1,69,0,0,0,0,0,0,0,1,0
1800,4,2,130,0,0,0,0,0,0,0,0,0
2500,5,3,133,1,0,0,0,0,0,0,0,0
1108,3,1,69,1,0,0,0,0,0,0,0,0
1100,3,1,75,1,0,0,0,0,0,0,0,0
900,3,1,81,1,0,0,0,0,0,0,0,0
1500,2,2,65,0,1,0,0,0,0,0,0,0
3900,4,2,136,0,0,0,0,0,0,0,0,0
1700,3,2,126,0,0,0,0,0,0,0,0,0
1000,4,1,98,0,0,0,0,0,0,1,0,0
1370,4,2,90,0,0,1,0,0,0,0,0,0
790,3,1,70,0,0,0,1,0,0,0,0,0
1100,3,1,59,0,0,0,0,0,0,0,0,0
1100,3,1,80,0,1,0,0,0,0,0,0,0
2300,4,2,148,0,0,0,0,1,0,0,0,0
1200,1,1,45,1,0,0,0,0,0,0,0,0
1690,3,2,90,0,1,0,0,0,0,0,0,0
900,2,1,48,0,1,0,0,0,0,0,0,0
595,3,1,57,0,0,0,0,0,0,0,1,0
975,1,1,55,1,0,0,0,0,0,0,0,0
940,2,1,80,0,0,0,0,0,0,0,0,1
1050,2,1,42,0,0,0,0,0,0,0,0,1
900,2,1,70,1,0,0,0,0,0,0,0,0
680,1,1,45,1,0,0,0,0,0,0,0,0
850,1,1,40,0,1,0,0,0,0,0,0,0
950,4,1,70,0,0,0,0,1,0,0,0,0
2150,3,2,140,0,0,1,0,0,0,0,0,0
1750,2,1,75,1,0,0,0,0,0,0,0,0
790,3,1,65,0,0,0,0,0,0,0,1,0
2200,2,3,106,1,0,0,0,0,0,0,0,0
1000,1,1,63,1,0,0,0,0,0,0,0,0
800,2,1,66,0,0,0,0,0,1,0,0,0
2900,3,3,190,0,0,0,0,1,0,0,0,0
900,4,1,70,0,0,0,0,0,0,1,0,0
1400,3,1,68,0,0,1,0,0,0,0,0,0
1600,3,2,86,0,0,0,0,0,0,0,1,0
1100,2,2,80,1,0,0,0,0,0,0,0,0
1000,3,1,78,0,0,0,0,0,0,0,1,0
2050,2,1,58,1,0,0,0,0,0,0,0,0
775,2,1,60,0,0,0,0,0,0,1,0,0
1600,2,1,57,0,1,0,0,0,0,0,0,0
3500,4,3,210,0,0,0,0,0,0,0,0,0
673,1,1,50,0,1,0,0,0,0,0,0,0
950,2,2,70,0,1,0,0,0,0,0,0,0
598,1,1,42,0,0,0,0,0,0,1,0,0
1550,3,1,110,0,1,0,0,0,0,0,0,0
1300,3,1,90,0,1,0,0,0,0,0,0,0
1395,3,2,85,1,0,0,0,0,0,0,0,0
1100,3,2,98,0,0,1,0,0,0,0,0,0
1150,3,2,69,1,0,0,0,0,0,0,0,0
1100,3,2,75,1,0,0,0,0,0,0,0,0
890,2,1,65,0,1,0,0,0,0,0,0,0
950,3,1,60,0,0,0,0,0,0,0,0,0
1200,3,2,85,1,0,0,0,0,0,0,0,0
1050,4,1,98,1,0,0,0,0,0,0,0,0
900,1,1,50,0,0,0,1,0,0,0,0,0
1750,2,2,80,0,0,0,0,0,0,0,1,0
2600,4,3,140,0,1,0,0,0,0,0,0,0
850,3,1,70,0,0,0,0,0,0,0,1,0
3100,4,2,105,1,0,0,0,0,0,0,0,0
1200,3,1,75,0,0,0,0,0,0,1,0,0
2000,3,2,151,0,0,1,0,0,0,0,0,0
1200,3,1,78,1,0,0,0,0,0,0,0,0
1100,2,1,80,0,0,1,0,0,0,0,0,0
550,1,1,28,0,1,0,0,0,0,0,0,0
820,2,1,52,0,0,0,0,0,0,0,0,1
895,2,1,52,0,0,0,0,0,0,0,1,0
1150,2,1,71,0,1,0,0,0,0,0,0,0
1050,2,1,65,1,0,0,0,0,0,0,0,0
875,1,1,50,0,0,0,0,0,0,0,0,0
900,3,1,75,0,0,0,1,0,0,0,0,0
4500,4,2,140,0,0,0,0,0,0,0,1,0
2000,2,2,70,0,1,0,0,0,0,0,0,0
1287,6,2,91,0,0,1,0,0,0,0,0,0
990,3,1,80,1,0,0,0,0,0,0,0,0
2900,3,3,140,1,0,0,0,0,0,0,0,0
840,2,1,46,0,0,1,0,0,0,0,0,0
1950,2,2,82,1,0,0,0,0,0,0,0,0
950,3,1,75,0,0,0,0,0,0,0,0,0
800,1,1,45,0,1,0,0,0,0,0,0,0
900,2,1,86,0,0,0,0,0,0,0,1,0
990,3,1,90,0,0,0,0,0,0,0,0,1
856,1,1,41,0,0,0,0,0,0,0,0,1
1450,1,1,90,0,0,0,0,0,0,0,0,0
10500,6,3,252,0,0,0,0,0,0,0,0,0
850,1,1,45,0,0,0,0,1,0,0,0,0
2450,4,3,189,0,0,0,0,0,0,0,0,0
795,2,1,65,1,0,0,0,0,0,0,0,0
900,2,1,48,0,0,0,0,0,0,0,0,1
1500,3,2,112,0,0,0,0,1,0,0,0,0
1200,3,1,73,1,0,0,0,0,0,0,0,0
1929,2,1,70,1,0,0,0,0,0,0,0,0
2500,3,3,145,1,0,0,0,0,0,0,0,0
1500,2,1,71,1,0,0,0,0,0,0,0,0
1358,1,1,57,0,1,0,0,0,0,0,0,0
1100,2,1,74,1,0,0,0,0,0,0,0,0
850,2,1,60,0,1,0,0,0,0,0,0,0
1800,4,3,120,0,0,0,0,0,0,0,0,0
1200,3,1,80,1,0,0,0,0,0,0,0,0
1050,3,1,71,0,0,1,0,0,0,0,0,0
1000,2,1,70,0,1,0,0,0,0,0,0,0
1300,3,2,100,1,0,0,0,0,0,0,0,0
1400,2,2,70,1,0,0,0,0,0,0,0,0
850,2,1,65,0,1,0,0,0,0,0,0,0
994,4,1,98,0,0,0,0,0,0,0,0,1
650,3,1,45,0,0,0,0,0,1,0,0,0
995,3,1,89,1,0,0,0,0,0,0,0,0
750,3,1,60,0,0,0,0,0,0,0,0,1
1450,4,2,150,1,0,0,0,0,0,0,0,0
2200,3,2,85,1,0,0,0,0,0,0,0,0
1550,3,1,90,0,0,0,0,0,0,0,0,1
1700,2,1,65,1,0,0,0,0,0,0,0,0
1670,4,2,135,0,0,1,0,0,0,0,0,0
2500,1,1,80,1,0,0,0,0,0,0,0,0
2500,2,1,65,0,1,0,0,0,0,0,0,0
2450,3,2,92,0,1,0,0,0,0,0,0,0
1050,1,1,70,0,1,0,0,0,0,0,0,0
1850,3,2,123,0,1,0,0,0,0,0,0,0
3600,5,3,266,0,0,0,0,0,0,0,0,0
1020,1,1,48,0,1,0,0,0,0,0,0,0
690,2,1,45,0,0,0,0,0,0,0,1,0
975,4,1,75,0,0,0,0,0,0,0,0,0
1050,1,1,75,0,1,0,0,0,0,0,0,0
950,2,1,74,0,0,0,0,0,0,1,0,0
650,1,1,32,0,1,0,0,0,0,0,0,0
1370,2,1,80,1,0,0,0,0,0,0,0,0
1600,3,2,100,0,0,0,0,0,0,0,1,0
1800,2,2,90,1,0,0,0,0,0,0,0,0
1300,2,2,71,1,0,0,0,0,0,0,0,0
1000,1,1,53,0,1,0,0,0,0,0,0,0
1650,4,2,149,0,0,0,0,0,0,0,0,0
750,2,1,41,0,1,0,0,0,0,0,0,0
1599,2,2,66,1,0,0,0,0,0,0,0,0
1100,3,2,83,0,0,0,0,0,0,0,1,0
750,2,1,45,0,0,0,0,0,0,0,0,1
1000,1,1,45,0,0,0,0,0,0,0,0,0
2500,4,3,233,0,0,0,0,0,0,0,0,0
3400,5,3,202,0,0,0,0,0,0,0,0,0
3150,3,3,190,0,0,0,0,0,0,0,1,0
1550,4,2,108,0,0,0,0,0,0,0,0,0
1050,3,1,80,0,0,0,0,0,0,0,1,0
1200,1,1,55,1,0,0,0,0,0,0,0,0
1000,1,1,50,0,1,0,0,0,0,0,0,0
920,1,1,50,0,0,0,0,0,0,0,0,0
700,1,1,40,0,0,1,0,0,0,0,0,0
850,1,1,58,0,1,0,0,0,0,0,0,0
900,1,1,51,0,0,0,0,0,0,0,0,0
850,1,1,40,1,0,0,0,0,0,0,0,0
950,1,1,60,0,0,0,0,1,0,0,0,0
1200,2,1,80,0,1,0,0,0,0,0,0,0
2120,3,2,92,1,0,0,0,0,0,0,0,0
750,1,1,48,0,0,1,0,0,0,0,0,0
1100,3,1,90,0,0,0,0,0,1,0,0,0
